-0.20344831,-0.06377371,0.548839,-0.2096403,-0.9705168,-0.61574775,-2.5878692,-0.48519343,-0.32265508,-0.91951257,-1.2751061,-2.2612727,-0.37278122,0.087766126,-0.45163488,-0.35730997,0.437671,-0.83869594,0.42330736,-0.21001326,
-0.048520785,-0.2230503,0.4555183,1.0584595,0.07105321,0.018217074,-1.864644,-0.21975154,-0.3916913,0.27407494,0.14082555,-0.60452133,-0.3413159,-1.0401695,-0.95933723,0.40056774,-0.6965318,-0.834498,-0.6531382,0.027742248,
-0.32225084,-0.36882436,0.39872387,1.1038986,0.40434548,0.40804,-1.1962612,-0.39318335,-0.36126995,0.6749838,0.51207876,-0.38245717,-0.2967485,-0.67158514,-0.46726775,0.08338781,-1.1095484,-1.0865206,-0.8743757,0.032280505,
-0.4154873,-0.31566474,0.33945632,0.3122293,0.19772236,0.20186895,0.0008217577,-0.31753585,-0.29191786,0.201564,0.53121114,0.24829644,-0.25776467,0.12817286,0.49782488,0.20848359,-0.7509886,-0.67967194,-0.74016917,-0.08264709,
0.4517437,-0.26732,0.3766111,-0.2044987,-0.18685162,-0.13172302,0.27197123,-0.18140866,-0.23180035,-0.1526325,0.18067755,0.22512555,-0.21675758,0.14876987,0.73988545,0.87783915,-0.20972371,-0.2058705,-0.12523054,-0.17933984,
-0.12339583,-0.2598981,0.40794095,-0.48773098,-0.75145864,-0.73055714,-0.038968746,-0.17165104,-0.2618255,-0.6939138,-0.36493352,0.15704764,-0.35545906,0.058619615,0.5300704,0.2834985,0.21299064,0.23928288,0.21127504,-0.14988664,
-0.11556311,-0.3347314,0.53031296,-0.47731224,-1.1200279,-1.0945128,-1.1691796,-0.23440577,-0.22237965,-0.77344626,-1.1340926,-0.60698026,-0.35036474,-0.7416086,-0.4576732,0.086028725,0.39144877,0.39181334,0.70565015,-0.18734315,
0.11877509,-0.23277792,0.56274533,-0.06306184,-0.66378635,-0.70374775,-1.8501192,-0.13135606,-0.21785416,-0.6760199,-0.9988852,-0.7521556,-0.30326605,-0.9573585,-0.9038816,0.24832475,0.07871095,0.031452682,0.29127952,-0.18877299,
-0.26854202,-0.537017,0.39899603,1.3107966,-0.4807942,0.411857,-2.6030777,0.024331167,-0.29522392,0.45257872,0.30766848,-2.2839117,-0.2483168,-0.02295027,-0.5060199,-0.26988453,-0.6024251,-1.2351447,-0.873409,-0.22986537,
-0.54453593,-0.70961136,0.074889995,0.8570271,0.1949686,0.3706498,-1.1268817,0.08268103,-0.16952069,0.6893139,0.48487934,-1.5219333,-0.10004124,-0.031102123,-0.19987904,-0.47947273,-0.58645874,-1.4356928,-1.1052185,-0.25714228,
-0.31976244,-0.6189936,-0.05562024,0.23524737,0.35716757,0.004367068,0.10198086,0.17434393,-0.3648938,0.16232523,0.52641165,-0.28735295,0.25660473,0.32360303,0.2711347,-0.21342817,-0.16257854,-1.1431054,-0.71280676,-0.21582326,
0.14713383,-0.8175293,0.032594237,-0.25675142,0.2255624,-0.6028885,0.36853838,0.20785123,-0.53302187,-0.23447911,0.3059333,0.17635657,0.35814196,0.1597855,0.62655145,0.36032847,0.1908492,-0.61052185,-0.17323177,-0.11039234,
-0.17442024,-0.6372536,0.04754934,-0.465711,-0.14539337,-1.2839061,0.06726535,0.21818271,-0.3525895,-0.71076256,-0.21717378,0.2994995,0.15416254,-0.53614026,0.29893285,-0.15308149,0.32519835,0.003638157,0.18850489,-0.14896503,
-0.28777343,-0.6776618,0.19821571,-0.5057755,-0.5475327,-1.4245291,-1.1586968,0.1615636,-0.24075094,-1.0484028,-0.83582497,-0.030869422,-0.1607651,-1.9954844,-0.14447059,-0.47831923,0.15654987,0.39695287,0.6785944,-0.017732501,
-0.1618985,-0.43410173,0.3653633,-0.31069604,-0.6015354,-0.82538736,-2.7143853,0.12563333,-0.35749152,-0.9916846,-1.273152,0.09635946,-0.31811628,-2.6224205,-0.5335724,-0.3465073,-0.6517497,0.40597904,0.44513693,0.081876405,
-0.5273205,-0.7780003,-0.25378513,0.763178,-0.8399314,0.28324354,-2.535826,0.37039208,-0.42378852,0.47758853,-0.0019156259,-4.160242,-0.22332217,0.22277053,0.12917271,-0.5648608,-0.07958096,-0.9356622,-1.0164057,-0.31694722,
-0.46475765,-0.78117394,-0.94533426,0.41627005,-0.18072964,0.1977021,-0.8586503,0.5070778,-0.10600523,0.5848685,0.3117409,-3.416387,0.077688724,0.2812216,0.1467103,-0.60752213,-0.053150058,-1.1601454,-1.054757,-0.3930722,
-0.57618755,-1.0062613,-1.1893004,0.07695704,0.1585643,-0.4055925,0.24312577,0.5756553,-0.30481836,0.10414193,0.33338833,-1.1564176,0.6956906,0.11276662,-0.24991499,-0.54566866,0.2702814,-1.4806513,-0.75103873,-0.26626942,
-0.14754622,-0.8006705,-1.2457985,-0.26257843,0.3973497,-0.9168456,0.47022414,0.6024904,-0.43649024,-0.31893477,0.2966537,-0.24546485,1.2391615,-0.45370176,-0.6203199,-0.025745291,0.37140208,-0.8868358,-0.26877785,-0.020252898,
-0.48399487,-1.023003,-1.184074,-0.3263585,0.3011764,-1.4968486,0.112609915,0.56477994,-0.3822239,-0.8069949,-0.008886336,0.24755482,0.659613,-1.6575316,-0.23183554,-0.5271246,0.11721148,-0.32487038,0.10322547,0.04159283,
-0.51444584,-0.85196394,-0.9865131,-0.38375315,0.007525611,-1.155205,-1.075375,0.47314048,-0.19491619,-1.0928689,-0.3714639,0.22580354,0.03131935,-3.5382113,0.073662154,-0.5628577,-0.45254618,0.26698533,0.5325394,0.0375262,
-0.7502202,-0.7377587,-0.38741603,-0.15049502,-0.086711064,-0.67106086,-2.689927,0.35136873,-0.57538843,-1.2696472,-0.7497804,0.3538208,-0.17439874,-4.4452877,-0.035393894,-0.5791674,-1.1311458,0.36750427,0.35262895,0.2213247,
0.050130222,-0.44147536,-1.1310734,0.40104395,-0.6834865,0.19377059,-1.3146383,0.221783,-0.19242159,0.17009611,0.11366203,-2.7626328,-0.011808018,0.42762986,-0.13158259,-0.5517595,0.048729904,-0.7499822,-0.7490347,-0.23496085,
-0.25728735,-0.8680585,-2.310441,0.3144361,-0.92598486,0.097007684,-0.17536874,0.38507196,0.14944063,0.39702472,0.4957812,-3.9488368,0.3834284,0.48576966,0.008691271,-0.7888044,0.21422815,-0.80906355,-0.9425198,-0.45421872,
-0.3365669,-0.843952,-2.8730145,-0.032559324,-0.6789979,-0.4419041,0.49308267,0.31395683,-0.079779334,-0.012576316,0.33748415,-1.3855326,1.0027382,0.16772941,-0.67095935,-0.5489488,0.41807532,-1.1694908,-0.56388974,-0.29880336,
0.16736296,-0.49342558,-1.9741085,-0.17120057,0.056723453,-0.64384013,0.4743309,0.13526441,-0.004820949,-0.23750423,0.25820193,-0.44916403,1.144881,-0.53658056,-1.2352463,-0.021723064,0.05849083,-0.57124203,-0.18973978,-0.15654266,
-0.3781197,-0.8215637,-2.942965,-0.46194237,0.42199472,-1.0279526,0.34126168,0.23156804,-0.090875775,-0.60865563,0.11568513,0.3196335,1.0658716,-2.2628314,-0.7456217,-0.5182075,-0.76339257,-0.30834225,-0.005411308,0.14174472,
-0.6710836,-1.0597767,-2.555246,-0.63189334,0.29842228,-0.7901633,-0.4619494,0.17107578,0.030306147,-1.0152123,-0.18095516,0.25258598,0.23993184,-3.9763353,-0.00282713,-0.6859093,-1.1917386,0.27292955,0.34280708,0.21644187,
-0.17958154,-0.55336356,-1.213851,-0.36037853,0.04780089,-0.5085471,-1.449569,0.13681853,-0.2803336,-0.923868,-0.34130818,0.30593994,0.065742806,-1.8939981,-0.3853106,-0.46814865,-1.0362402,0.23145674,0.13815312,0.40399683,
